,id,type,attributes.channel,attributes.completedAt,attributes.createdAt,attributes.firstEnterQueueAt,attributes.hasSkills,attributes.itemSize,attributes.modifiedAt,attributes.paused,attributes.priority,attributes.queuedCount,attributes.resourceCreatedAt,attributes.resourceDirection,attributes.resourceFirstAssignTime,attributes.resourceFirstQueueTime,attributes.resourceFirstRouteTime,attributes.resourceRev,attributes.resourceType,attributes.rev,attributes.skills,attributes.status,attributes.updatedAt,attributes.workItemNumber,links.self,attributes.firstRoutedResponse.businessTime,attributes.firstRoutedResponse.createdAt,attributes.firstRoutedResponse.id,attributes.firstRoutedResponse.time,attributes.handle.businessTime,attributes.handle.completedAt,attributes.handle.time,attributes.ivr.businessTime,attributes.ivr.time,attributes.lastRevision.acceptedAt,attributes.lastRevision.enteredQueueAt,attributes.lastRevision.queueBusinessTime,attributes.lastRevision.queueTime,attributes.lastRevision.routedAt,attributes.resource.id,attributes.resource.lastMessageUnrespondedToSentAt,attributes.resource.priority,attributes.resource.status,attributes.wrapUp.businessTime,attributes.wrapUp.enteredAt,attributes.wrapUp.time,attributes.resource.sla.breachAt,relationships.acceptedBy.data.id,relationships.acceptedBy.data.type,relationships.acceptedBy.links.self,relationships.assignedTo.data.id,relationships.assignedTo.data.type,relationships.assignedTo.links.self,relationships.lastRevision.data.id,relationships.lastRevision.data.type,relationships.modifiedBy.data.id,relationships.modifiedBy.data.type,relationships.modifiedBy.links.self,relationships.org.data.id,relationships.org.data.type,relationships.org.links.self,relationships.queue.data.id,relationships.queue.data.type,relationships.queue.links.self,relationships.resource.data.id,relationships.resource.data.type,relationships.routedTo.data.id,relationships.routedTo.data.type,relationships.routedTo.links.self,relationships.routedToSession.data.id,relationships.routedToSession.data.type,relationships.routedToSession.links.self,relationships.rule.data.id,relationships.rule.data.type,relationships.rule.links.self,relationships.team.data.id,relationships.team.data.type,relationships.team.links.self,relationships.workSession.data.id,relationships.workSession.data.type,relationships.workSession.links.self
79,643866b879e3cf72ebda5d7a,work_item,voice,2023-04-13T20:56:47.760Z,2023-04-13T20:31:52.976Z,2023-04-13T20:31:53.363Z,False,1,2023-04-13T20:31:52.982Z,False,5,1,2023-04-13T20:31:51.611Z,in,,1752.0,,11,conversation,4,,completed,2023-04-13T20:56:47.760Z,1,/v1/routing/work-items/643866b879e3cf72ebda5d7a,,,,,1420168,2023-04-13T20:56:47.760Z,1420168,0.0,0.0,2023-04-13T20:33:07.592Z,2023-04-13T20:31:53.363Z,74229.0,74229.0,,643866b7d4e05e662cc51d63,2023-04-13T20:31:51.349Z,3,open,,,,,63bc3200540df68c7703c446,user,/v1/users/63bc3200540df68c7703c446,63bc3200540df68c7703c446,user,/v1/users/63bc3200540df68c7703c446,643866b879e3cf006dda5d7b,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,643866b7d4e05e662cc51d63,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,,,,,,
80,64386bee4156bcfe17d28077,work_item,voice,2023-04-13T20:56:44.613Z,2023-04-13T20:54:06.382Z,2023-04-13T20:54:06.700Z,False,1,2023-04-13T20:54:06.389Z,False,5,1,2023-04-13T20:54:05.221Z,out,,,,13,conversation,4,,completed,2023-04-13T20:56:44.613Z,1,/v1/routing/work-items/64386bee4156bcfe17d28077,,,,,157260,2023-04-13T20:56:44.613Z,157260,0.0,0.0,2023-04-13T20:54:07.353Z,2023-04-13T20:54:06.700Z,653.0,653.0,,64386bedec8fdb504ac72003,,3,open,,,,,640a0c3d4829313aaf0cebb7,user,/v1/users/640a0c3d4829313aaf0cebb7,640a0c3d4829313aaf0cebb7,user,/v1/users/640a0c3d4829313aaf0cebb7,64386bee4156bcd5b9d28078,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,64386bedec8fdb504ac72003,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,5ffde0fa457cefe8874aa6eb,team,/v1/teams/5ffde0fa457cefe8874aa6eb,64383acccb5aca3ee458453f,work_session,/v1/routing/work-sessions/64383acccb5aca3ee458453f
81,64386962fa5f0b205b9d065b,work_item,email,2023-04-13T20:56:25.891Z,2023-04-13T20:43:14.740Z,2023-04-13T20:43:15.061Z,False,1,2023-04-13T20:43:16.439Z,False,2,1,2023-04-13T20:43:13.593Z,in,2846.0,1468.0,1748.0,10,conversation,6,,completed,2023-04-13T20:56:25.891Z,1,/v1/routing/work-items/64386962fa5f0b205b9d065b,787009.0,2023-04-13T20:56:23.448Z,64386c58e08158802a48c409,787009.0,789452,2023-04-13T20:56:25.891Z,789452,0.0,0.0,2023-04-13T20:43:16.439Z,2023-04-13T20:43:15.061Z,280.0,280.0,2023-04-13T20:43:15.341Z,64386961913d249b87fc3609,2023-04-13T20:42:56.000Z,3,open,,,,2023-04-14T21:43:13.593Z,609e862bc01d540019db09bf,user,/v1/users/609e862bc01d540019db09bf,609e862bc01d540019db09bf,user,/v1/users/609e862bc01d540019db09bf,64386962fa5f0bf06d9d065c,work_item_revision,609e862bc01d540019db09bf,user,/v1/users/609e862bc01d540019db09bf,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,60660f692cb276001a8c33c9,queue,/v1/routing/queues/60660f692cb276001a8c33c9,64386961913d249b87fc3609,conversation,609e862bc01d540019db09bf,user,/v1/users/609e862bc01d540019db09bf,64381feb8f2c0c29cbbb6e10,work_session,/v1/routing/work-sessions/64381feb8f2c0c29cbbb6e10,60660fae44d8ba001af17e83,queue-rule,/v1/routing/queue-rules/60660fae44d8ba001af17e83,6112a88d43eabc00121c3cfc,team,/v1/teams/6112a88d43eabc00121c3cfc,64381feb8f2c0c29cbbb6e10,work_session,/v1/routing/work-sessions/64381feb8f2c0c29cbbb6e10
82,6438668e76a06e911b2b77d2,work_item,voice,2023-04-13T20:56:24.601Z,2023-04-13T20:31:10.345Z,2023-04-13T20:31:10.665Z,False,1,2023-04-13T20:31:10.352Z,False,5,1,2023-04-13T20:31:09.184Z,in,,1481.0,,11,conversation,4,,completed,2023-04-13T20:56:24.601Z,1,/v1/routing/work-items/6438668e76a06e911b2b77d2,,,,,106827,2023-04-13T20:56:24.601Z,106827,0.0,0.0,2023-04-13T20:54:37.774Z,2023-04-13T20:31:10.665Z,1407109.0,1407109.0,,6438668da66eabdf560f9542,2023-04-13T20:31:08.855Z,3,open,,,,,60ba5a114dc4b500198659a3,user,/v1/users/60ba5a114dc4b500198659a3,60ba5a114dc4b500198659a3,user,/v1/users/60ba5a114dc4b500198659a3,6438668e76a06ec0ec2b77d3,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,6438668da66eabdf560f9542,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,,,,,,
83,6438697a7367d5351e0abf76,work_item,voice,2023-04-13T20:56:12.548Z,2023-04-13T20:43:38.354Z,2023-04-13T20:43:38.671Z,False,1,2023-04-13T20:43:38.365Z,False,5,1,2023-04-13T20:43:37.169Z,in,,1502.0,,13,conversation,4,,completed,2023-04-13T20:56:12.548Z,1,/v1/routing/work-items/6438697a7367d5351e0abf76,,,,,694200,2023-04-13T20:56:12.548Z,694200,0.0,0.0,2023-04-13T20:44:38.348Z,2023-04-13T20:43:38.671Z,59677.0,59677.0,,643869796dd74d712b03dc92,2023-04-13T20:43:36.807Z,3,open,,,,,5ffde0971bf26cc9c2379f05,user,/v1/users/5ffde0971bf26cc9c2379f05,5ffde0971bf26cc9c2379f05,user,/v1/users/5ffde0971bf26cc9c2379f05,6438697a7367d51e120abf77,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,643869796dd74d712b03dc92,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,,,,,,
84,64386a38bcff4aca14c1b212,work_item,voice,2023-04-13T20:56:00.343Z,2023-04-13T20:46:48.441Z,2023-04-13T20:46:48.767Z,False,1,2023-04-13T20:46:48.448Z,False,5,1,2023-04-13T20:46:47.234Z,in,,1533.0,,14,conversation,4,,completed,2023-04-13T20:56:00.343Z,1,/v1/routing/work-items/64386a38bcff4aca14c1b212,,,,,489145,2023-04-13T20:56:00.343Z,489145,0.0,0.0,2023-04-13T20:47:51.198Z,2023-04-13T20:46:48.767Z,62431.0,62431.0,,64386a3729d9a0219e1f1347,2023-04-13T20:46:46.983Z,3,open,,,,,640a0c3d4829313aaf0cebb7,user,/v1/users/640a0c3d4829313aaf0cebb7,640a0c3d4829313aaf0cebb7,user,/v1/users/640a0c3d4829313aaf0cebb7,64386a38bcff4af17cc1b213,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,64386a3729d9a0219e1f1347,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,5ffde0fa457cefe8874aa6eb,team,/v1/teams/5ffde0fa457cefe8874aa6eb,64383acccb5aca3ee458453f,work_session,/v1/routing/work-sessions/64383acccb5aca3ee458453f
85,6438611606dbb64a68ade58f,work_item,email,2023-04-13T20:55:31.886Z,2023-04-13T20:07:50.576Z,2023-04-13T20:07:50.576Z,False,1,2023-04-13T20:07:50.587Z,False,1,0,2023-04-13T15:21:20.735Z,in,,,,16,conversation,2,,completed,2023-04-13T20:55:31.886Z,2,/v1/routing/work-items/6438611606dbb64a68ade58f,,,,,2861310,2023-04-13T20:55:31.886Z,2861310,,,2023-04-13T20:07:50.576Z,2023-04-13T20:07:50.576Z,,,,64381df0500c5490fe7c663f,2023-04-13T20:07:34.000Z,2,open,,,,,6217eb36e81f58ddd0b52ede,user,/v1/users/6217eb36e81f58ddd0b52ede,6217eb36e81f58ddd0b52ede,user,/v1/users/6217eb36e81f58ddd0b52ede,6438611606dbb6b3d6ade590,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,5fedee85dfe5ce001a76a36e,queue,/v1/routing/queues/5fedee85dfe5ce001a76a36e,64381df0500c5490fe7c663f,conversation,,,,,,,,,,62b0bb809e08d9f129c18bee,team,/v1/teams/62b0bb809e08d9f129c18bee,6437fcf34a80e901d47c992b,work_session,/v1/routing/work-sessions/6437fcf34a80e901d47c992b
86,64386ab9507b5ae4666ad9f3,work_item,voice,2023-04-13T20:55:16.770Z,2023-04-13T20:48:57.507Z,2023-04-13T20:48:57.811Z,False,1,2023-04-13T20:48:57.513Z,False,5,1,2023-04-13T20:48:56.304Z,in,,1507.0,,13,conversation,4,,completed,2023-04-13T20:55:16.770Z,1,/v1/routing/work-items/64386ab9507b5ae4666ad9f3,,,,,334562,2023-04-13T20:55:16.770Z,334562,0.0,0.0,2023-04-13T20:49:42.208Z,2023-04-13T20:48:57.811Z,44397.0,44397.0,,64386ab85db7062fe9e3e80b,2023-04-13T20:48:56.058Z,3,open,,,,,637808bf92b60afde8c27d62,user,/v1/users/637808bf92b60afde8c27d62,637808bf92b60afde8c27d62,user,/v1/users/637808bf92b60afde8c27d62,64386ab9507b5a0f3a6ad9f4,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,64386ab85db7062fe9e3e80b,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,5ffde0fa457cefe8874aa6eb,team,/v1/teams/5ffde0fa457cefe8874aa6eb,6438065b06dbb62094a8871a,work_session,/v1/routing/work-sessions/6438065b06dbb62094a8871a
87,64386a4437b56d4bccf64a52,work_item,chat,2023-04-13T20:55:15.816Z,2023-04-13T20:47:00.627Z,2023-04-13T20:47:00.877Z,False,1,2023-04-13T20:47:01.900Z,False,1,1,2023-04-13T20:46:59.331Z,in,2569.0,1546.0,1754.0,17,conversation,6,,completed,2023-04-13T20:55:15.816Z,1,/v1/routing/work-items/64386a4437b56d4bccf64a52,47447.0,2023-04-13T20:47:49.347Z,64386a6cff8ca7d3a58a29d1,47447.0,493916,2023-04-13T20:55:15.816Z,493916,0.0,0.0,2023-04-13T20:47:01.900Z,2023-04-13T20:47:00.877Z,208.0,208.0,2023-04-13T20:47:01.085Z,64386a43b44961c4fb377ecb,2023-04-13T20:46:59.283Z,3,open,,,,,6285519345a7696640709f98,user,/v1/users/6285519345a7696640709f98,6285519345a7696640709f98,user,/v1/users/6285519345a7696640709f98,64386a4437b56d4a53f64a53,work_item_revision,6285519345a7696640709f98,user,/v1/users/6285519345a7696640709f98,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,60214d41909957001a2ccfa1,queue,/v1/routing/queues/60214d41909957001a2ccfa1,64386a43b44961c4fb377ecb,conversation,6285519345a7696640709f98,user,/v1/users/6285519345a7696640709f98,643809392d9cd27fb0486a25,work_session,/v1/routing/work-sessions/643809392d9cd27fb0486a25,60214d5b2819dc001bda0223,queue-rule,/v1/routing/queue-rules/60214d5b2819dc001bda0223,62042f756e39c33c269f724a,team,/v1/teams/62042f756e39c33c269f724a,643809392d9cd27fb0486a25,work_session,/v1/routing/work-sessions/643809392d9cd27fb0486a25
88,64386ba8bc8fc93450b9e683,work_item,voice,2023-04-13T20:55:12.040Z,2023-04-13T20:52:56.808Z,2023-04-13T20:52:57.083Z,False,1,2023-04-13T20:52:56.814Z,False,5,1,2023-04-13T20:52:55.569Z,out,,,,10,conversation,4,,completed,2023-04-13T20:55:12.040Z,1,/v1/routing/work-items/64386ba8bc8fc93450b9e683,,,,,117584,2023-04-13T20:55:12.040Z,117584,0.0,0.0,2023-04-13T20:53:14.456Z,2023-04-13T20:52:57.083Z,17373.0,17373.0,,64386ba78688441c714ff3bb,,3,open,,,,,62ec3090612559344f7586fa,user,/v1/users/62ec3090612559344f7586fa,62ec3090612559344f7586fa,user,/v1/users/62ec3090612559344f7586fa,64386ba8bc8fc946c7b9e684,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,64386ba78688441c714ff3bb,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,5ffde0f73e99b87fcb4dcae6,team,/v1/teams/5ffde0f73e99b87fcb4dcae6,643808610e7dde84a9785b0a,work_session,/v1/routing/work-sessions/643808610e7dde84a9785b0a
89,6438673a0e0ed4e2a95c4ef5,work_item,voice,2023-04-13T20:54:57.833Z,2023-04-13T20:34:02.251Z,2023-04-13T20:34:02.665Z,False,1,2023-04-13T20:34:02.290Z,False,5,1,2023-04-13T20:34:01.162Z,in,,1503.0,,21,conversation,5,,completed,2023-04-13T20:54:57.833Z,1,/v1/routing/work-items/6438673a0e0ed4e2a95c4ef5,388787.0,2023-04-13T20:41:33.789Z,643868d5e081582637481ca8,388787.0,1192831,2023-04-13T20:54:57.833Z,1192831,0.0,0.0,2023-04-13T20:35:05.002Z,2023-04-13T20:34:02.665Z,62337.0,62337.0,,643867399b868576124d461e,2023-04-13T20:34:00.872Z,3,open,,,,,63bc3203c95b6522ed11a7f4,user,/v1/users/63bc3203c95b6522ed11a7f4,63bc3203c95b6522ed11a7f4,user,/v1/users/63bc3203c95b6522ed11a7f4,6438673a0e0ed4a9215c4ef6,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,643867399b868576124d461e,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,5ffde0fa457cefe8874aa6eb,team,/v1/teams/5ffde0fa457cefe8874aa6eb,643839f42a4a7c2a8e3809b6,work_session,/v1/routing/work-sessions/643839f42a4a7c2a8e3809b6
90,643869d15425737ea7f3dddf,work_item,voice,2023-04-13T20:54:44.307Z,2023-04-13T20:45:05.762Z,2023-04-13T20:45:06.167Z,False,1,2023-04-13T20:45:05.768Z,False,5,1,2023-04-13T20:45:04.440Z,in,,1727.0,,11,conversation,4,,completed,2023-04-13T20:54:44.307Z,1,/v1/routing/work-items/643869d15425737ea7f3dddf,,,,,497694,2023-04-13T20:54:44.307Z,497694,0.0,0.0,2023-04-13T20:46:26.613Z,2023-04-13T20:45:06.167Z,80446.0,80446.0,,643869d019d742107e04cf97,2023-04-13T20:45:04.134Z,3,open,,,,,61fc097cf2b45f41b02090f5,user,/v1/users/61fc097cf2b45f41b02090f5,61fc097cf2b45f41b02090f5,user,/v1/users/61fc097cf2b45f41b02090f5,643869d1542573e537f3dde0,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,643869d019d742107e04cf97,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,,,,,,
91,64386959efe34ef250299105,work_item,voice,2023-04-13T20:54:38.209Z,2023-04-13T20:43:05.645Z,2023-04-13T20:43:06.029Z,False,1,2023-04-13T20:43:05.651Z,False,5,1,2023-04-13T20:43:04.262Z,in,,1767.0,,16,conversation,4,,completed,2023-04-13T20:54:38.209Z,1,/v1/routing/work-items/64386959efe34ef250299105,,,,,648750,2023-04-13T20:54:38.209Z,648750,0.0,0.0,2023-04-13T20:43:49.459Z,2023-04-13T20:43:06.029Z,43430.0,43430.0,,6438695885141519a0a9f816,2023-04-13T20:43:03.976Z,3,open,,,,,63bf2e8a780904d16351638b,user,/v1/users/63bf2e8a780904d16351638b,63bf2e8a780904d16351638b,user,/v1/users/63bf2e8a780904d16351638b,64386959efe34e0148299106,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,6438695885141519a0a9f816,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,,,,,,
92,6437c46214784d7fa802c863,work_item,email,2023-04-13T20:54:25.065Z,2023-04-13T08:59:14.357Z,2023-04-13T08:59:14.779Z,False,1,2023-04-13T20:53:34.133Z,False,1,1,2023-04-13T08:59:13.193Z,in,42860940.0,1586.0,42859675.0,11,conversation,5,,completed,2023-04-13T20:54:25.065Z,1,/v1/routing/work-items/6437c46214784d7fa802c863,,,,,50932,2023-04-13T20:54:25.065Z,50932,0.0,0.0,2023-04-13T20:53:34.133Z,2023-04-13T08:59:14.779Z,28398089.0,42858089.0,2023-04-13T20:53:32.868Z,6437c461913d249b8776c8cd,2023-04-13T08:59:05.000Z,3,open,,,,2023-04-14T14:00:00.000Z,6287cec2bef6f5260a8609ed,user,/v1/users/6287cec2bef6f5260a8609ed,6287cec2bef6f5260a8609ed,user,/v1/users/6287cec2bef6f5260a8609ed,6437c46214784d54db02c864,work_item_revision,6287cec2bef6f5260a8609ed,user,/v1/users/6287cec2bef6f5260a8609ed,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,5fedee85dfe5ce001a76a36e,queue,/v1/routing/queues/5fedee85dfe5ce001a76a36e,6437c461913d249b8776c8cd,conversation,6287cec2bef6f5260a8609ed,user,/v1/users/6287cec2bef6f5260a8609ed,6437fce8b889a915c9fd9a91,work_session,/v1/routing/work-sessions/6437fce8b889a915c9fd9a91,,,,62b0bb809e08d9f129c18bee,team,/v1/teams/62b0bb809e08d9f129c18bee,6437fce8b889a915c9fd9a91,work_session,/v1/routing/work-sessions/6437fce8b889a915c9fd9a91
93,64386bf80fe02fe5e7fcae35,work_item,voice,2023-04-13T20:54:23.199Z,2023-04-13T20:54:16.240Z,2023-04-13T20:54:16.240Z,False,1,2023-04-13T20:54:16.254Z,False,5,0,2023-04-13T20:43:12.182Z,in,,,,15,conversation,2,,completed,2023-04-13T20:54:23.199Z,2,/v1/routing/work-items/64386bf80fe02fe5e7fcae35,,,,,6959,2023-04-13T20:54:23.199Z,6959,,,2023-04-13T20:54:16.240Z,2023-04-13T20:54:16.240Z,,,,64386960067cf641c8727ebc,2023-04-13T20:43:11.938Z,3,open,,,,,63bc3219e9ef14b793649712,user,/v1/users/63bc3219e9ef14b793649712,63bc3219e9ef14b793649712,user,/v1/users/63bc3219e9ef14b793649712,64386bf80fe02f3bfcfcae36,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,64386960067cf641c8727ebc,conversation,,,,,,,,,,5ffde0fa457cefe8874aa6eb,team,/v1/teams/5ffde0fa457cefe8874aa6eb,6437fb778c7aa700e1e039bd,work_session,/v1/routing/work-sessions/6437fb778c7aa700e1e039bd
94,64386688c61c755cfb4a26ab,work_item,voice,2023-04-13T20:54:21.756Z,2023-04-13T20:31:04.446Z,2023-04-13T20:31:04.723Z,False,1,2023-04-13T20:31:04.452Z,False,5,1,2023-04-13T20:31:03.224Z,in,,1499.0,,17,conversation,4,,completed,2023-04-13T20:54:21.756Z,1,/v1/routing/work-items/64386688c61c755cfb4a26ab,,,,,1367367,2023-04-13T20:54:21.756Z,1367367,0.0,0.0,2023-04-13T20:31:34.389Z,2023-04-13T20:31:04.723Z,29666.0,29666.0,,643866875e85823ed05c4fe8,2023-04-13T20:31:02.846Z,3,open,,,,,63bc46d79d77fb2be862038a,user,/v1/users/63bc46d79d77fb2be862038a,63bc46d79d77fb2be862038a,user,/v1/users/63bc46d79d77fb2be862038a,64386688c61c75014b4a26ac,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,643866875e85823ed05c4fe8,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,,,,,,
95,64386a010607b7e4fa8a8491,work_item,voice,2023-04-13T20:54:15.695Z,2023-04-13T20:45:53.434Z,2023-04-13T20:45:54.055Z,False,1,2023-04-13T20:45:53.440Z,False,5,1,2023-04-13T20:45:52.019Z,out,,,,7,conversation,4,,completed,2023-04-13T20:54:15.695Z,1,/v1/routing/work-items/64386a010607b7e4fa8a8491,,,,,500217,2023-04-13T20:54:15.695Z,500217,0.0,0.0,,2023-04-13T20:45:54.055Z,1423.0,1423.0,,64386a00df04ffa2aaa3b4b1,,3,open,,,,,,,,,,,64386a010607b72b198a8492,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,64386a00df04ffa2aaa3b4b1,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,,,,,,
96,643869610e7dde3e577e00d1,work_item,voice,2023-04-13T20:54:05.097Z,2023-04-13T20:43:13.269Z,2023-04-13T20:43:13.501Z,False,1,2023-04-13T20:43:13.275Z,False,5,1,2023-04-13T20:43:12.182Z,in,,1319.0,,13,conversation,4,,completed,2023-04-13T20:54:05.097Z,1,/v1/routing/work-items/643869610e7dde3e577e00d1,,,,,602979,2023-04-13T20:54:05.097Z,602979,0.0,0.0,2023-04-13T20:44:02.118Z,2023-04-13T20:43:13.501Z,48617.0,48617.0,,64386960067cf641c8727ebc,2023-04-13T20:43:11.938Z,3,open,,,,,63bc3219e9ef14b793649712,user,/v1/users/63bc3219e9ef14b793649712,63bc3219e9ef14b793649712,user,/v1/users/63bc3219e9ef14b793649712,643869610e7dde56a97e00d2,work_item_revision,,,,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,603ac6f4bb376400199ae17f,queue,/v1/routing/queues/603ac6f4bb376400199ae17f,64386960067cf641c8727ebc,conversation,,,,,,,603ac6a0c21eac001a097fea,queue-rule,/v1/routing/queue-rules/603ac6a0c21eac001a097fea,5ffde0fa457cefe8874aa6eb,team,/v1/teams/5ffde0fa457cefe8874aa6eb,6437fb778c7aa700e1e039bd,work_session,/v1/routing/work-sessions/6437fb778c7aa700e1e039bd
97,6437c23629207d1624cb56a8,work_item,email,2023-04-13T20:53:32.651Z,2023-04-13T08:49:58.898Z,2023-04-13T08:49:59.236Z,False,1,2023-04-13T20:49:32.629Z,False,1,1,2023-04-13T08:49:57.406Z,in,43175223.0,1830.0,43173891.0,13,conversation,5,,completed,2023-04-13T20:53:32.651Z,1,/v1/routing/work-items/6437c23629207d1624cb56a8,,,,,240022,2023-04-13T20:53:32.651Z,240022,0.0,0.0,2023-04-13T20:49:32.629Z,2023-04-13T08:49:59.236Z,28112061.0,43172061.0,2023-04-13T20:49:31.297Z,6437c235913d249b874ab55a,2023-04-13T08:49:44.000Z,3,open,,,,2023-04-14T14:00:00.000Z,6287cec2bef6f5260a8609ed,user,/v1/users/6287cec2bef6f5260a8609ed,6287cec2bef6f5260a8609ed,user,/v1/users/6287cec2bef6f5260a8609ed,6437c23629207d0042cb56a9,work_item_revision,6287cec2bef6f5260a8609ed,user,/v1/users/6287cec2bef6f5260a8609ed,5fedee827daf2cfe1a83e9ce,org,/v1/orgs/5fedee827daf2cfe1a83e9ce,5fedee85dfe5ce001a76a36e,queue,/v1/routing/queues/5fedee85dfe5ce001a76a36e,6437c235913d249b874ab55a,conversation,6287cec2bef6f5260a8609ed,user,/v1/users/6287cec2bef6f5260a8609ed,6437fce8b889a915c9fd9a91,work_session,/v1/routing/work-sessions/6437fce8b889a915c9fd9a91,,,,62b0bb809e08d9f129c18bee,team,/v1/teams/62b0bb809e08d9f129c18bee,6437fce8b889a915c9fd9a91,work_session,/v1/routing/work-sessions/6437fce8b889a915c9fd9a91
